Date,Time (UTC),?,Status,Latitude,Longitude,Wind Speed (kts),Min Pressure (mbar),,,,,,,,,,,,
WP011996,              01W,     32,
19960512, 1200,  , TS, 13.2N, 128.3E,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960512, 1800,  , TS, 13.6N, 127.9E,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960513, 0000,  , TS, 14.1N, 127.5E,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960513, 0600,  , TS, 14.5N, 127.0E,  85, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960513, 1200,  , TS, 15.0N, 126.5E,  95, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960513, 1800,  , TS, 15.4N, 126.1E,  110, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960514, 0000,  , TS, 15.7N, 125.8E,  125, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960514, 0600,  , TS, 16.1N, 125.5E,  125, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960514, 1200,  , TS, 16.6N, 125.2E,  120, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960514, 1800,  , TS, 17.2N, 124.9E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960515, 0000,  , TS, 17.7N, 124.8E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960515, 0600,  , TS, 18.2N, 124.8E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960515, 1200,  , TS, 18.6N, 125.0E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960515, 1800,  , TS, 19.1N, 125.4E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 0000,  , TS, 19.4N, 125.9E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 0600,  , TS, 19.6N, 126.6E,  115, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 1200,  , TS, 19.9N, 127.5E,  105, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 1800,  , TS, 20.4N, 128.8E,  95, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 0000,  , TS, 21.1N, 130.2E,  85, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 0600,  , TS, 22.2N, 131.7E,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 1200,  , TS, 23.4N, 133.3E,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 1800,  , TS, 24.6N, 135.1E,  65, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 0000,  , TS, 25.8N, 136.8E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 0600,  , TS, 26.7N, 138.4E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 1200,  , TS, 27.6N, 140.3E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 1800,  , TS, 28.2N, 142.0E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 0000,  , TS, 28.7N, 144.2E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 0600,  , TS, 29.4N, 147.2E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 1200,  , TS, 30.4N, 151.9E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WP051996,              CAM,     33,
19960516, 0000,  , DB, 13.0N, 110.9E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 0600,  , DB, 13.2N, 111.1E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 1200,  , DB, 13.3N, 111.3E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960516, 1800,  , DB, 13.4N, 111.5E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 0000,  , DB, 13.5N, 111.6E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 0600,  , DB, 13.6N, 111.8E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 1200,  , DB, 13.7N, 111.9E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960517, 1800,  , DB, 13.9N, 112.1E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 0000,  , DB, 14.2N, 112.3E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 0600,  , TD, 14.5N, 112.5E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 1200,  , TD, 14.8N, 112.7E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960518, 1800,  , TD, 15.1N, 112.9E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 0000,  , TD, 15.5N, 113.3E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 0600,  , TD, 15.9N, 113.9E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 1200,  , TD, 16.4N, 114.5E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960519, 1800,  , TS, 16.8N, 115.0E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960520, 0000,  , TS, 17.1N, 115.4E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960520, 0600,  , TS, 17.5N, 115.7E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960520, 1200,  , TS, 17.9N, 116.0E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960520, 1800,  , TS, 18.1N, 116.3E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960521, 0000,  , TS, 18.4N, 116.9E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960521, 0600,  , TS, 18.7N, 117.5E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960521, 1200,  , TS, 19.1N, 118.2E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960521, 1800,  , TS, 19.4N, 118.9E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960522, 0000,  , TS, 19.7N, 119.6E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960522, 0600,  , TS, 19.9N, 120.3E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960522, 1200,  , TS, 20.2N, 121.1E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960522, 1800,  , TS, 20.6N, 122.0E,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960523, 0000,  , TS, 21.0N, 122.9E,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960523, 0600,  , TS, 21.5N, 123.9E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960523, 1200,  , TS, 21.8N, 124.9E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960523, 1800,  , TS, 22.0N, 126.4E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960524, 0000,  , TS, 21.9N, 128.0E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WP061996,              DAN,     47,
19960703, 1200,  , DB, 19.0N, 155.6E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960703, 1800,  , DB, 18.9N, 154.9E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960704, 0000,  , DB, 18.9N, 154.2E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960704, 0600,  , DB, 18.9N, 153.4E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960704, 1200,  , DB, 18.9N, 152.4E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960704, 1800,  , DB, 19.0N, 151.3E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960705, 0000,  , TD, 19.1N, 150.2E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960705, 0600,  , TD, 19.3N, 149.2E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960705, 1200,  , TD, 19.5N, 148.2E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960705, 1800,  , TD, 19.8N, 147.3E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960706, 0000,  , TD, 20.1N, 146.6E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
